Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ZETA","ZETA GLOBAL HOLDINGS CORP CLASS A","Information Technology","Equity","728,262.35","0.00","728,262.35","47,015.00","15.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CWEN","CLEARWAY ENERGY INC CLASS C","Utilities","Equity","728,512.00","0.00","728,512.00","22,766.00","32.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INTA","INTAPP INC","Information Technology","Equity","725,932.06","0.00","725,932.06","14,063.00","51.62","United States","NASDAQ","USD","1.00","USD","-"
"HAYW","HAYWARD HOLDINGS INC","Industrials","Equity","725,452.20","0.00","725,452.20","52,569.00","13.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAKE","CHEESECAKE FACTORY INC","Consumer Discretionary","Equity","723,221.72","0.00","723,221.72","11,542.00","62.66","United States","NASDAQ","USD","1.00","USD","-"
"BLKB","BLACKBAUD INC","Information Technology","Equity","719,986.73","0.00","719,986.73","11,213.00","64.21","United States","NASDAQ","USD","1.00","USD","-"
"VKTX","VIKING THERAPEUTICS INC","Health Care","Equity","720,031.50","0.00","720,031.50","27,171.00","26.50","United States","NASDAQ","USD","1.00","USD","-"
"AAP","ADVANCE AUTO PARTS INC","Consumer Discretionary","Equity","719,339.77","0.00","719,339.77","15,473.00","46.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMPL","THE SIMPLY GOOD FOODS COMPANY","Consumer Staples","Equity","716,334.84","0.00","716,334.84","22,676.00","31.59","United States","NASDAQ","USD","1.00","USD","-"
"AI","C3 AI INC CLASS A","Information Technology","Equity","717,566.85","0.00","717,566.85","29,205.00","24.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BKU","BANKUNITED INC","Financials","Equity","715,643.72","0.00","715,643.72","20,108.00","35.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LINE","LINEAGE INC","Real Estate","Equity","714,119.68","0.00","714,119.68","16,409.00","43.52","United States","NASDAQ","USD","1.00","USD","-"
"AGYS","AGILYSYS INC","Information Technology","Equity","714,436.48","0.00","714,436.48","6,232.00","114.64","United States","NASDAQ","USD","1.00","USD","-"
"ACLX","ARCELLX INC","Health Care","Equity","710,060.55","0.00","710,060.55","10,783.00","65.85","United States","NASDAQ","USD","1.00","USD","-"
"REVG","REV GROUP INC","Industrials","Equity","708,615.10","0.00","708,615.10","14,890.00","47.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"YETI","YETI HOLDINGS INC","Consumer Discretionary","Equity","708,758.72","0.00","708,758.72","22,486.00","31.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UEC","URANIUM ENERGY CORP","Energy","Equity","709,627.60","0.00","709,627.60","104,357.00","6.80","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"LCID","LUCID GROUP INC","Consumer Discretionary","Equity","707,411.26","0.00","707,411.26","335,266.00","2.11","United States","NASDAQ","USD","1.00","USD","-"
"MGRC","MCGRATH RENT","Industrials","Equity","707,935.80","0.00","707,935.80","6,105.00","115.96","United States","NASDAQ","USD","1.00","USD","-"
"SMG","SCOTTS MIRACLE GRO","Materials","Equity","702,342.08","0.00","702,342.08","10,648.00","65.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VAC","MARRIOTT VACATIONS WORLDWIDE CORP","Consumer Discretionary","Equity","700,756.21","0.00","700,756.21","9,691.00","72.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAR","AVIS BUDGET GROUP INC","Industrials","Equity","701,050.35","0.00","701,050.35","4,147.00","169.05","United States","NASDAQ","USD","1.00","USD","-"
"MRCY","MERCURY SYSTEMS INC","Industrials","Equity","701,580.36","0.00","701,580.36","13,026.00","53.86","United States","NASDAQ","USD","1.00","USD","-"
"CPRX","CATALYST PHARMACEUTICALS INC","Health Care","Equity","699,152.30","0.00","699,152.30","32,219.00","21.70","United States","NASDAQ","USD","1.00","USD","-"
"CPK","CHESAPEAKE UTILITIES CORP","Utilities","Equity","699,680.40","0.00","699,680.40","5,820.00","120.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CWT","CALIFORNIA WATER SERVICE GROUP","Utilities","Equity","700,073.64","0.00","700,073.64","15,393.00","45.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FORM","FORMFACTOR INC","Information Technology","Equity","697,249.83","0.00","697,249.83","20,263.00","34.41","United States","NASDAQ","USD","1.00","USD","-"
"BFH","BREAD FINANCIAL HOLDINGS INC","Financials","Equity","697,663.68","0.00","697,663.68","12,214.00","57.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BOH","BANK OF HAWAII CORP","Financials","Equity","697,922.55","0.00","697,922.55","10,335.00","67.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATKR","ATKORE INC","Industrials","Equity","698,162.80","0.00","698,162.80","9,896.00","70.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNXC","CONCENTRIX CORP","Industrials","Equity","694,567.55","0.00","694,567.55","13,141.00","52.85","United States","NASDAQ","USD","1.00","USD","-"
"KAR","OPENLANE INC","Industrials","Equity","691,959.45","0.00","691,959.45","28,301.00","24.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWIN","BALDWIN INSURANCE GROUP INC CLASS","Financials","Equity","692,280.51","0.00","692,280.51","16,171.00","42.81","United States","NASDAQ","USD","1.00","USD","-"
"PAR","PAR TECHNOLOGY CORP","Information Technology","Equity","690,231.50","0.00","690,231.50","9,950.00","69.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VCTR","VICTORY CAPITAL HOLDINGS CLASS A I","Financials","Equity","689,164.08","0.00","689,164.08","10,824.00","63.67","United States","NASDAQ","USD","1.00","USD","-"
"RNG","RINGCENTRAL INC CLASS A","Information Technology","Equity","687,062.25","0.00","687,062.25","24,235.00","28.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NOG","NORTHERN OIL AND GAS INC","Energy","Equity","687,118.95","0.00","687,118.95","24,237.00","28.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PTON","PELOTON INTERACTIVE CLASS A INC","Consumer Discretionary","Equity","684,797.56","0.00","684,797.56","98,674.00","6.94","United States","NASDAQ","USD","1.00","USD","-"
"EVTC","EVERTEC INC","Financials","Equity","685,202.35","0.00","685,202.35","19,007.00","36.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALRM","ALARM.COM HOLDINGS INC","Information Technology","Equity","685,741.54","0.00","685,741.54","12,122.00","56.57","United States","NASDAQ","USD","1.00","USD","-"
"BIRK","BIRKENSTOCK HOLDING PLC","Consumer Discretionary","Equity","682,913.48","0.00","682,913.48","13,886.00","49.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASH","ASHLAND INC","Materials","Equity","683,808.00","0.00","683,808.00","13,600.00","50.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WLK","WESTLAKE CORP","Materials","Equity","681,775.47","0.00","681,775.47","8,979.00","75.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRHC","FREEDOM HOLDING CORP","Financials","Equity","682,491.65","0.00","682,491.65","4,673.00","146.05","United States","NASDAQ","USD","1.00","USD","-"
"CVBF","CVB FINANCIAL CORP","Financials","Equity","679,786.50","0.00","679,786.50","34,350.00","19.79","United States","NASDAQ","USD","1.00","USD","-"
"INFA","INFORMATICA INC CLASS A","Information Technology","Equity","678,244.90","0.00","678,244.90","27,854.00","24.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FIBK","FIRST INTERSTATE BANCSYSTEM INC","Financials","Equity","677,442.92","0.00","677,442.92","23,506.00","28.82","United States","NASDAQ","USD","1.00","USD","-"
"CXT","CRANE NXT","Information Technology","Equity","675,852.10","0.00","675,852.10","12,539.00","53.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","674,532.24","0.00","674,532.24","156,504.00","4.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSRM","SSR MINING INC","Materials","Equity","671,831.16","0.00","671,831.16","52,734.00","12.74","Canada","NASDAQ","USD","1.00","USD","-"
"COMP","COMPASS INC CLASS A","Real Estate","Equity","672,732.44","0.00","672,732.44","107,123.00","6.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PI","IMPINJ INC","Information Technology","Equity","670,640.66","0.00","670,640.66","6,038.00","111.07","United States","NASDAQ","USD","1.00","USD","-"
"PFSI","PENNYMAC FINANCIAL SERVICES INC","Financials","Equity","669,182.24","0.00","669,182.24","6,716.00","99.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DEI","DOUGLAS EMMETT REIT INC","Real Estate","Equity","670,047.04","0.00","670,047.04","44,551.00","15.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACVA","ACV AUCTIONS INC CLASS A","Industrials","Equity","666,139.18","0.00","666,139.18","41,069.00","16.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRVA","PRIVIA HEALTH GROUP INC","Health Care","Equity","666,310.00","0.00","666,310.00","28,970.00","23.00","United States","NASDAQ","USD","1.00","USD","-"
"OLN","OLIN CORP","Materials","Equity","666,706.74","0.00","666,706.74","33,186.00","20.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HGV","HILTON GRAND VACATIONS INC","Consumer Discretionary","Equity","666,805.68","0.00","666,805.68","16,056.00","41.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRNX","CRINETICS PHARMACEUTICALS INC","Health Care","Equity","664,384.76","0.00","664,384.76","23,101.00","28.76","United States","NASDAQ","USD","1.00","USD","-"
"RRR","RED ROCK RESORTS ORS CLASS A INC","Consumer Discretionary","Equity","664,631.22","0.00","664,631.22","12,774.00","52.03","United States","NASDAQ","USD","1.00","USD","-"
"CHEF","CHEFS WAREHOUSE INC","Consumer Staples","Equity","664,772.58","0.00","664,772.58","10,418.00","63.81","United States","NASDAQ","USD","1.00","USD","-"
"HCC","WARRIOR MET COAL INC","Materials","Equity","662,335.16","0.00","662,335.16","14,452.00","45.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WD","WALKER & DUNLOP INC","Financials","Equity","662,512.00","0.00","662,512.00","9,400.00","70.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GSHD","GOOSEHEAD INSURANCE INC CLASS A","Financials","Equity","663,763.41","0.00","663,763.41","6,291.00","105.51","United States","NASDAQ","USD","1.00","USD","-"
"TBBK","BANCORP INC","Financials","Equity","661,478.67","0.00","661,478.67","11,611.00","56.97","United States","NASDAQ","USD","1.00","USD","-"
"RXO","RXO INC","Industrials","Equity","661,481.88","0.00","661,481.88","42,079.00","15.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRDO","PERDOCEO EDUCATION CORP","Consumer Discretionary","Equity","662,201.33","0.00","662,201.33","20,257.00","32.69","United States","NASDAQ","USD","1.00","USD","-"
"APAM","ARTISAN PARTNERS ASSET MANAGEMENT","Financials","Equity","659,231.43","0.00","659,231.43","14,871.00","44.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYNA","SYNAPTICS INC","Information Technology","Equity","660,062.06","0.00","660,062.06","10,183.00","64.82","United States","NASDAQ","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","658,488.32","0.00","658,488.32","30,944.00","21.28","United States","NASDAQ","USD","1.00","USD","-"
"IPAR","INTERPARFUMS INC","Consumer Staples","Equity","656,024.76","0.00","656,024.76","4,996.00","131.31","United States","NASDAQ","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","656,226.56","0.00","656,226.56","67,792.00","9.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VAL","VALARIS LTD","Energy","Equity","656,958.11","0.00","656,958.11","15,601.00","42.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QS","QUANTUMSCAPE CORP CLASS A","Consumer Discretionary","Equity","653,311.68","0.00","653,311.68","97,219.00","6.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALIT","ALIGHT INC CLASS A","Industrials","Equity","652,711.20","0.00","652,711.20","115,320.00","5.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VC","VISTEON CORP","Consumer Discretionary","Equity","646,569.00","0.00","646,569.00","6,930.00","93.30","United States","NASDAQ","USD","1.00","USD","-"
"SFNC","SIMMONS FIRST NATIONAL CORP CLASS","Financials","Equity","646,991.04","0.00","646,991.04","34,124.00","18.96","United States","NASDAQ","USD","1.00","USD","-"
"PFS","PROVIDENT FINANCIAL SERVICES INC","Financials","Equity","641,738.24","0.00","641,738.24","36,608.00","17.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIR","AAR CORP","Industrials","Equity","640,572.48","0.00","640,572.48","9,312.00","68.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HURN","HURON CONSULTING GROUP INC","Industrials","Equity","641,073.94","0.00","641,073.94","4,661.00","137.54","United States","NASDAQ","USD","1.00","USD","-"
"YELP","YELP INC","Communication","Equity","638,484.37","0.00","638,484.37","18,631.00","34.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIAV","VIAVI SOLUTIONS INC","Information Technology","Equity","638,719.96","0.00","638,719.96","63,428.00","10.07","United States","NASDAQ","USD","1.00","USD","-"
"CXW","CORECIVIC REIT INC","Industrials","Equity","639,305.94","0.00","639,305.94","30,342.00","21.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DIOD","DIODES INC","Information Technology","Equity","637,377.39","0.00","637,377.39","12,051.00","52.89","United States","NASDAQ","USD","1.00","USD","-"
"OI","O I GLASS INC","Materials","Equity","638,433.62","0.00","638,433.62","43,313.00","14.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPAC","ENERPAC TOOL GROUP CORP CLASS A","Industrials","Equity","638,454.96","0.00","638,454.96","15,741.00","40.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HNI","HNI CORP","Industrials","Equity","630,536.78","0.00","630,536.78","12,821.00","49.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LCII","LCI INDUSTRIES","Consumer Discretionary","Equity","629,302.19","0.00","629,302.19","6,901.00","91.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OUT","OUTFRONT MEDIA INC","Real Estate","Equity","628,613.76","0.00","628,613.76","38,518.00","16.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXTR","EXTREME NETWORKS INC","Information Technology","Equity","626,042.15","0.00","626,042.15","34,877.00","17.95","United States","NASDAQ","USD","1.00","USD","-"
"BANR","BANNER CORP","Financials","Equity","626,424.75","0.00","626,424.75","9,765.00","64.15","United States","NASDAQ","USD","1.00","USD","-"
"BATRK","ATLANTA BRAVES HOLDINGS INC SERIES","Communication","Equity","624,519.81","0.00","624,519.81","13,353.00","46.77","United States","NASDAQ","USD","1.00","USD","-"
"SEZL","SEZZLE INC","Financials","Equity","624,865.50","0.00","624,865.50","3,486.00","179.25","United States","NASDAQ","USD","1.00","USD","-"
"PTEN","PATTERSON UTI ENERGY INC","Energy","Equity","623,053.24","0.00","623,053.24","105,068.00","5.93","United States","NASDAQ","USD","1.00","USD","-"
"XENE","XENON PHARMACEUTICALS INC","Health Care","Equity","623,276.90","0.00","623,276.90","19,913.00","31.30","United States","NASDAQ","USD","1.00","USD","-"
"PBF","PBF ENERGY INC CLASS A","Energy","Equity","623,684.27","0.00","623,684.27","28,781.00","21.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FWONA","LIBERTY MEDIA FORMULA ONE CORP SER","Communication","Equity","620,088.80","0.00","620,088.80","6,530.00","94.96","United States","NASDAQ","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","618,035.40","0.00","618,035.40","114,451.00","5.40","United States","NASDAQ","USD","1.00","USD","-"
"LIVN","LIVANOVA PLC","Health Care","Equity","616,774.00","0.00","616,774.00","13,700.00","45.02","United States","NASDAQ","USD","1.00","USD","-"
"NTB","BANK OF NT BUTTERFIELD & SON LTD","Financials","Equity","617,440.32","0.00","617,440.32","13,944.00","44.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TNET","TRINET GROUP INCINARY","Industrials","Equity","617,667.30","0.00","617,667.30","8,445.00","73.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPC","TUTOR PERINI CORP","Industrials","Equity","615,624.80","0.00","615,624.80","13,160.00","46.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRK","COMSTOCK RESOURCES INC","Energy","Equity","616,044.88","0.00","616,044.88","22,264.00","27.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LMND","LEMONADE INC","Financials","Equity","610,667.59","0.00","610,667.59","13,939.00","43.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LXP","LXP INDUSTRIAL TRUST","Real Estate","Equity","610,802.22","0.00","610,802.22","73,947.00","8.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACLS","AXCELIS TECHNOLOGIES INC","Information Technology","Equity","610,902.54","0.00","610,902.54","8,766.00","69.69","United States","NASDAQ","USD","1.00","USD","-"
"TRMK","TRUSTMARK CORP","Financials","Equity","611,324.82","0.00","611,324.82","16,767.00","36.46","United States","NASDAQ","USD","1.00","USD","-"
"NATL","NCR ATLEOS CORP","Financials","Equity","607,175.46","0.00","607,175.46","21,282.00","28.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMBA","AMBARELLA INC","Information Technology","Equity","607,335.54","0.00","607,335.54","9,193.00","66.06","United States","NASDAQ","USD","1.00","USD","-"
"IESC","IES INC","Industrials","Equity","603,716.74","0.00","603,716.74","2,038.00","296.23","United States","NASDAQ","USD","1.00","USD","-"
"GENI","GENIUS SPORTS LTD","Consumer Discretionary","Equity","603,761.60","0.00","603,761.60","58,054.00","10.40","United Kingdom","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VCEL","VERICEL CORP","Health Care","Equity","603,997.25","0.00","603,997.25","14,195.00","42.55","United States","NASDAQ","USD","1.00","USD","-"
"YOU","CLEAR SECURE INC CLASS A","Information Technology","Equity","604,113.12","0.00","604,113.12","21,762.00","27.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMKR","AMKOR TECHNOLOGY INC","Information Technology","Equity","604,595.96","0.00","604,595.96","28,804.00","20.99","United States","NASDAQ","USD","1.00","USD","-"
"WU","WESTERN UNION","Financials","Equity","601,996.32","0.00","601,996.32","71,496.00","8.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","603,314.25","0.00","603,314.25","58,975.00","10.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEU","CENTRUS ENERGY CORP CLASS A","Energy","Equity","601,563.12","0.00","601,563.12","3,284.00","183.18","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"VSEC","VSE CORP","Industrials","Equity","599,757.42","0.00","599,757.42","4,579.00","130.98","United States","NASDAQ","USD","1.00","USD","-"
"TDW","TIDEWATER INC","Energy","Equity","598,675.14","0.00","598,675.14","12,978.00","46.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LGND","LIGAND PHARMACEUTICALS INC","Health Care","Equity","596,365.28","0.00","596,365.28","5,246.00","113.68","United States","NASDAQ","USD","1.00","USD","-"
"CNS","COHEN & STEERS INC","Financials","Equity","594,812.90","0.00","594,812.90","7,894.00","75.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASGN","ASGN INC","Information Technology","Equity","595,165.60","0.00","595,165.60","11,920.00","49.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SYBT","STOCK YARDS BANCORP INC","Financials","Equity","595,588.18","0.00","595,588.18","7,541.00","78.98","United States","NASDAQ","USD","1.00","USD","-"
"POWL","POWELL INDUSTRIES INC","Industrials","Equity","593,679.45","0.00","593,679.45","2,821.00","210.45","United States","NASDAQ","USD","1.00","USD","-"
"PRK","PARK NATIONAL CORP","Financials","Equity","591,431.36","0.00","591,431.36","3,536.00","167.26","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"MQ","MARQETA INC CLASS A","Financials","Equity","587,792.26","0.00","587,792.26","100,822.00","5.83","United States","NASDAQ","USD","1.00","USD","-"
"PII","POLARIS INC","Consumer Discretionary","Equity","588,612.00","0.00","588,612.00","14,480.00","40.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BOKF","BOK FINANCIAL CORP","Financials","Equity","586,463.41","0.00","586,463.41","6,007.00","97.63","United States","NASDAQ","USD","1.00","USD","-"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Real Estate","Equity","585,512.97","0.00","585,512.97","18,303.00","31.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFBC","FIRST FINANCIAL BANCORP","Financials","Equity","582,021.66","0.00","582,021.66","23,991.00","24.26","United States","NASDAQ","USD","1.00","USD","-"
"TDC","TERADATA CORP","Information Technology","Equity","582,357.93","0.00","582,357.93","26,103.00","22.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAN","DANA INCORPORATED INC","Consumer Discretionary","Equity","580,544.65","0.00","580,544.65","33,851.00","17.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPGP","IPG PHOTONICS CORP","Information Technology","Equity","580,847.65","0.00","580,847.65","8,461.00","68.65","United States","NASDAQ","USD","1.00","USD","-"
"AKR","ACADIA REALTY TRUST REIT","Real Estate","Equity","578,678.34","0.00","578,678.34","31,162.00","18.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUBG","HUB GROUP INC CLASS A","Industrials","Equity","575,731.46","0.00","575,731.46","17,222.00","33.43","United States","NASDAQ","USD","1.00","USD","-"
"TOWN","TOWNEBANK","Financials","Equity","576,445.70","0.00","576,445.70","16,865.00","34.18","United States","NASDAQ","USD","1.00","USD","-"
"BCRX","BIOCRYST PHARMACEUTICALS INC","Health Care","Equity","572,194.56","0.00","572,194.56","63,861.00","8.96","United States","NASDAQ","USD","1.00","USD","-"
"UE","URBAN EDGE PROPERTIES","Real Estate","Equity","572,619.42","0.00","572,619.42","30,687.00","18.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RKT","ROCKET COMPANIES INC CLASS A","Financials","Equity","565,696.92","0.00","565,696.92","39,894.00","14.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAFD","WAFD INC","Financials","Equity","566,977.92","0.00","566,977.92","19,364.00","29.28","United States","NASDAQ","USD","1.00","USD","-"
"WRBY","WARBY PARKER INC CLASS A","Consumer Discretionary","Equity","563,403.63","0.00","563,403.63","25,691.00","21.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSP","INSPERITY INC","Industrials","Equity","561,881.52","0.00","561,881.52","9,346.00","60.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CON","CONCENTRA GROUP HOLDINGS PARENT IN","Health Care","Equity","562,260.38","0.00","562,260.38","27,334.00","20.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KYMR","KYMERA THERAPEUTICS INC","Health Care","Equity","560,730.36","0.00","560,730.36","12,849.00","43.64","United States","NASDAQ","USD","1.00","USD","-"
"DAVE","DAVE INC CLASS A","Financials","Equity","556,413.93","0.00","556,413.93","2,073.00","268.41","United States","NASDAQ","USD","1.00","USD","-"
"PINC","PREMIER INC CLASS A","Health Care","Equity","557,109.72","0.00","557,109.72","25,404.00","21.93","United States","NASDAQ","USD","1.00","USD","-"
"AIN","ALBANY INTERNATIONAL CORP CLASS A","Industrials","Equity","555,289.34","0.00","555,289.34","7,918.00","70.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","553,908.28","0.00","553,908.28","24,412.00","22.69","United States","NASDAQ","USD","1.00","USD","-"
"CCOI","COGENT COMMUNICATIONS HOLDINGS INC","Communication","Equity","552,775.86","0.00","552,775.86","11,466.00","48.21","United States","NASDAQ","USD","1.00","USD","-"
"TGI","TRIUMPH GROUP INC","Industrials","Equity","549,839.75","0.00","549,839.75","21,353.00","25.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHIN","PHINIA INC","Consumer Discretionary","Equity","550,919.67","0.00","550,919.67","12,383.00","44.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWST","TWIST BIOSCIENCE CORP","Health Care","Equity","551,003.83","0.00","551,003.83","14,977.00","36.79","United States","NASDAQ","USD","1.00","USD","-"
"DV","DOUBLEVERIFY HOLDINGS INC","Communication","Equity","549,129.54","0.00","549,129.54","36,682.00","14.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RAMP","LIVERAMP HOLDINGS INC","Information Technology","Equity","546,911.12","0.00","546,911.12","16,553.00","33.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IOSP","INNOSPEC INC","Materials","Equity","543,641.85","0.00","543,641.85","6,465.00","84.09","United States","NASDAQ","USD","1.00","USD","-"
"CURB","CURBLINE PROPERTIES","Real Estate","Equity","543,673.62","0.00","543,673.62","23,814.00","22.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","543,820.40","0.00","543,820.40","47,620.00","11.42","United States","NASDAQ","USD","1.00","USD","-"
"PLUS","EPLUS","Information Technology","Equity","544,210.80","0.00","544,210.80","7,548.00","72.10","United States","NASDAQ","USD","1.00","USD","-"
"FRME","FIRST MERCHANTS CORP","Financials","Equity","544,357.90","0.00","544,357.90","14,213.00","38.30","United States","NASDAQ","USD","1.00","USD","-"
"ALKT","ALKAMI TECHNOLOGY INC","Information Technology","Equity","544,720.22","0.00","544,720.22","18,073.00","30.14","United States","NASDAQ","USD","1.00","USD","-"
"APLD","APPLIED DIGITAL CORP","Information Technology","Equity","542,632.02","0.00","542,632.02","53,886.00","10.07","United States","NASDAQ","USD","1.00","USD","-"
"TRN","TRINITY INDUSTRIES INC","Industrials","Equity","540,362.06","0.00","540,362.06","20,006.00","27.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OSW","ONESPAWORLD HOLDINGS LTD","Consumer Discretionary","Equity","539,193.16","0.00","539,193.16","26,444.00","20.39","United States","NASDAQ","USD","1.00","USD","-"
"BBAI","BIGBEAR.AI HOLDINGS INC","Information Technology","Equity","539,974.75","0.00","539,974.75","79,525.00","6.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AGIO","AGIOS PHARMACEUTICALS INC","Health Care","Equity","536,816.40","0.00","536,816.40","16,140.00","33.26","United States","NASDAQ","USD","1.00","USD","-"
"VCYT","VERACYTE INC","Health Care","Equity","534,247.95","0.00","534,247.95","19,765.00","27.03","United States","NASDAQ","USD","1.00","USD","-"
"WLY","JOHN WILEY AND SONS INC CLASS A","Communication","Equity","534,801.29","0.00","534,801.29","11,983.00","44.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CPRI","CAPRI HOLDINGS LTD","Consumer Discretionary","Equity","535,035.60","0.00","535,035.60","30,228.00","17.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRM","PERIMETER SOLUTIONS INC","Materials","Equity","532,050.24","0.00","532,050.24","38,222.00","13.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
