Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"FYBR","FRONTIER COMMUNICATIONS PARENT INC","Communication","Equity","2,400,511.30","0.02","2,400,511.30","69,179.00","34.70","United States","NASDAQ","USD","1.00","USD","-"
"RBC","RBC BEARINGS INC","Industrials","Equity","2,393,419.14","0.02","2,393,419.14","8,001.00","299.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Financials","Equity","2,384,688.33","0.02","2,384,688.33","20,847.00","114.39","United States","NASDAQ","USD","1.00","USD","-"
"ESTC","ELASTIC NV","Information Technology","Equity","2,377,622.76","0.02","2,377,622.76","23,997.00","99.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PEN","PENUMBRA INC","Health Care","Equity","2,361,026.16","0.02","2,361,026.16","9,942.00","237.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APA","APA CORP","Energy","Equity","2,357,235.01","0.02","2,357,235.01","102,089.00","23.09","United States","NASDAQ","USD","1.00","USD","-"
"BILL","BILL HOLDINGS INC","Information Technology","Equity","2,349,093.01","0.02","2,349,093.01","27,731.00","84.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTZ","MASTEC INC","Industrials","Equity","2,347,462.02","0.02","2,347,462.02","17,243.00","136.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TFX","TELEFLEX INC","Health Care","Equity","2,346,310.34","0.02","2,346,310.34","13,183.00","177.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OGE","OGE ENERGY CORP","Utilities","Equity","2,340,731.25","0.01","2,340,731.25","56,745.00","41.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAVA","CAVA GROUP INC","Consumer Discretionary","Equity","2,338,795.20","0.01","2,338,795.20","20,734.00","112.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NYT","NEW YORK TIMES CLASS A","Communication","Equity","2,337,461.40","0.01","2,337,461.40","44,908.00","52.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Equity","2,324,595.36","0.01","2,324,595.36","10,284.00","226.04","United States","NASDAQ","USD","1.00","USD","-"
"MTCH","MATCH GROUP INC","Communication","Equity","2,320,872.63","0.01","2,320,872.63","70,953.00","32.71","United States","NASDAQ","USD","1.00","USD","-"
"MEDP","MEDPACE HOLDINGS INC","Health Care","Equity","2,318,300.94","0.01","2,318,300.94","6,978.00","332.23","United States","NASDAQ","USD","1.00","USD","-"
"RRC","RANGE RESOURCES CORP","Energy","Equity","2,309,880.02","0.01","2,309,880.02","64,199.00","35.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTC","TORO","Industrials","Equity","2,303,836.20","0.01","2,303,836.20","28,762.00","80.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ONTO","ONTO INNOVATION INC","Information Technology","Equity","2,299,045.98","0.01","2,299,045.98","13,794.00","166.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Real Estate","Equity","2,298,303.36","0.01","2,298,303.36","82,554.00","27.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PLNT","PLANET FITNESS INC CLASS A","Consumer Discretionary","Equity","2,296,947.84","0.01","2,296,947.84","23,232.00","98.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FBIN","FORTUNE BRANDS INNOVATIONS INC","Industrials","Equity","2,297,254.60","0.01","2,297,254.60","33,620.00","68.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLR","FLUOR CORP","Industrials","Equity","2,297,276.28","0.01","2,297,276.28","46,579.00","49.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Industrials","Equity","2,295,412.08","0.01","2,295,412.08","43,277.00","53.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXP","EAGLE MATERIALS INC","Materials","Equity","2,288,699.00","0.01","2,288,699.00","9,275.00","246.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SEIC","SEI INVESTMENTS","Financials","Equity","2,282,963.92","0.01","2,282,963.92","27,679.00","82.48","United States","NASDAQ","USD","1.00","USD","-"
"WING","WINGSTOP INC","Consumer Discretionary","Equity","2,282,978.60","0.01","2,282,978.60","8,033.00","284.20","United States","NASDAQ","USD","1.00","USD","-"
"WMS","ADVANCED DRAINAGE SYSTEMS INC","Industrials","Equity","2,277,551.20","0.01","2,277,551.20","19,702.00","115.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REXR","REXFORD INDUSTRIAL REALTY REIT INC","Real Estate","Equity","2,270,733.76","0.01","2,270,733.76","58,736.00","38.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HQY","HEALTHEQUITY INC","Health Care","Equity","2,270,848.65","0.01","2,270,848.65","23,667.00","95.95","United States","NASDAQ","USD","1.00","USD","-"
"CMA","COMERICA INC","Financials","Equity","2,269,771.30","0.01","2,269,771.30","36,698.00","61.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DCI","DONALDSON INC","Industrials","Equity","2,262,960.00","0.01","2,262,960.00","33,600.00","67.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","2,262,179.66","0.01","2,262,179.66","54,158.00","41.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APG","API GROUP CORP","Industrials","Equity","2,248,376.79","0.01","2,248,376.79","62,507.00","35.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFR","CULLEN FROST BANKERS INC","Financials","Equity","2,236,605.00","0.01","2,236,605.00","16,660.00","134.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AOS","A O SMITH CORP","Industrials","Equity","2,233,468.24","0.01","2,233,468.24","32,744.00","68.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACI","ALBERTSONS COMPANY INC CLASS A","Consumer Staples","Equity","2,232,184.20","0.01","2,232,184.20","113,655.00","19.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBRDK","LIBERTY BROADBAND CORP SERIES C","Communication","Equity","2,223,661.44","0.01","2,223,661.44","29,744.00","74.76","United States","NASDAQ","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","2,219,303.62","0.01","2,219,303.62","90,289.00","24.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","2,209,982.25","0.01","2,209,982.25","40,737.00","54.25","United States","NASDAQ","USD","1.00","USD","-"
"GTLS","CHART INDUSTRIES INC","Industrials","Equity","2,208,591.32","0.01","2,208,591.32","11,573.00","190.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WTFC","WINTRUST FINANCIAL CORP","Financials","Equity","2,197,639.62","0.01","2,197,639.62","17,622.00","124.71","United States","NASDAQ","USD","1.00","USD","-"
"CPB","CAMPBELL SOUP","Consumer Staples","Equity","2,188,355.64","0.01","2,188,355.64","52,253.00","41.88","United States","NASDAQ","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","2,179,485.00","0.01","2,179,485.00","62,900.00","34.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALK","ALASKA AIR GROUP INC","Industrials","Equity","2,173,916.50","0.01","2,173,916.50","33,574.00","64.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRS","CARPENTER TECHNOLOGY CORP","Materials","Equity","2,173,985.10","0.01","2,173,985.10","12,810.00","169.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPK","GRAPHIC PACKAGING HOLDING","Materials","Equity","2,174,701.20","0.01","2,174,701.20","80,070.00","27.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KBR","KBR INC","Industrials","Equity","2,171,911.56","0.01","2,171,911.56","37,492.00","57.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WCC","WESCO INTERNATIONAL INC","Industrials","Equity","2,169,710.40","0.01","2,169,710.40","11,990.00","180.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCOR","PROCORE TECHNOLOGIES INC","Information Technology","Equity","2,168,174.48","0.01","2,168,174.48","28,936.00","74.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RGEN","REPLIGEN CORP","Health Care","Equity","2,168,456.10","0.01","2,168,456.10","15,065.00","143.94","United States","NASDAQ","USD","1.00","USD","-"
"EGP","EASTGROUP PROPERTIES REIT INC","Real Estate","Equity","2,156,022.66","0.01","2,156,022.66","13,434.00","160.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMAR","SMARTSHEET INC CLASS A","Information Technology","Equity","2,148,022.11","0.01","2,148,022.11","38,337.00","56.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSB","SOUTHSTATE CORP","Financials","Equity","2,146,877.88","0.01","2,146,877.88","21,581.00","99.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBSH","COMMERCE BANCSHARES INC","Financials","Equity","2,144,024.79","0.01","2,144,024.79","34,409.00","62.31","United States","NASDAQ","USD","1.00","USD","-"
"CHE","CHEMED CORP","Health Care","Equity","2,140,392.00","0.01","2,140,392.00","4,040.00","529.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","2,137,047.93","0.01","2,137,047.93","38,223.00","55.91","United States","NASDAQ","USD","1.00","USD","-"
"AXTA","AXALTA COATING SYSTEMS LTD","Materials","Equity","2,137,723.40","0.01","2,137,723.40","62,470.00","34.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FN","FABRINET","Information Technology","Equity","2,134,814.92","0.01","2,134,814.92","9,709.00","219.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LSCC","LATTICE SEMICONDUCTOR CORP","Information Technology","Equity","2,131,229.65","0.01","2,131,229.65","37,621.00","56.65","United States","NASDAQ","USD","1.00","USD","-"
"AAON","AAON INC","Industrials","Equity","2,125,065.44","0.01","2,125,065.44","18,058.00","117.68","United States","NASDAQ","USD","1.00","USD","-"
"SCCO","SOUTHERN COPPER CORP","Materials","Equity","2,123,146.74","0.01","2,123,146.74","23,298.00","91.13","Peru","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CE","CELANESE CORP","Materials","Equity","2,119,002.57","0.01","2,119,002.57","30,617.00","69.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CR","CRANE","Industrials","Equity","2,119,644.00","0.01","2,119,644.00","13,968.00","151.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADC","AGREE REALTY REIT CORP","Real Estate","Equity","2,113,429.55","0.01","2,113,429.55","29,999.00","70.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANF","ABERCROMBIE AND FITCH CLASS A","Consumer Discretionary","Equity","2,107,676.47","0.01","2,107,676.47","14,101.00","149.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","Equity","2,101,913.31","0.01","2,101,913.31","11,123.00","188.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KD","KYNDRYL HOLDINGS INC","Information Technology","Equity","2,101,950.00","0.01","2,101,950.00","60,750.00","34.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLS","FLOWSERVE CORP","Industrials","Equity","2,103,333.84","0.01","2,103,333.84","36,567.00","57.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNW","LIGHT WONDER INC","Consumer Discretionary","Equity","2,100,934.36","0.01","2,100,934.36","24,322.00","86.38","United States","NASDAQ","USD","1.00","USD","-"
"G","GENPACT LTD","Industrials","Equity","2,084,878.90","0.01","2,084,878.90","48,542.00","42.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JAZZ","JAZZ PHARMACEUTICALS PLC","Health Care","Equity","2,085,175.80","0.01","2,085,175.80","16,932.00","123.15","United States","NASDAQ","USD","1.00","USD","-"
"AGNC","AGNC INVESTMENT REIT CORP","Financials","Equity","2,079,673.26","0.01","2,079,673.26","225,806.00","9.21","United States","NASDAQ","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","2,072,763.00","0.01","2,072,763.00","13,860.00","149.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"X","US STEEL CORP","Materials","Equity","2,072,846.16","0.01","2,072,846.16","60,984.00","33.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WH","WYNDHAM HOTELS RESORTS INC","Consumer Discretionary","Equity","2,070,831.34","0.01","2,070,831.34","20,546.00","100.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","2,054,613.60","0.01","2,054,613.60","29,160.00","70.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GKOS","GLAUKOS CORP","Health Care","Equity","2,048,780.16","0.01","2,048,780.16","13,664.00","149.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VNO","VORNADO REALTY TRUST REIT","Real Estate","Equity","2,048,945.52","0.01","2,048,945.52","48,738.00","42.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NNN","NNN REIT INC","Real Estate","Equity","2,050,016.40","0.01","2,050,016.40","50,184.00","40.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COKE","COCA COLA CONSOLIDATED INC","Consumer Staples","Equity","2,046,223.76","0.01","2,046,223.76","1,624.00","1,259.99","United States","NASDAQ","USD","1.00","USD","-"
"VFC","VF CORP","Consumer Discretionary","Equity","2,042,713.02","0.01","2,042,713.02","95,187.00","21.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWA","BORGWARNER INC","Consumer Discretionary","Equity","2,040,854.42","0.01","2,040,854.42","64,198.00","31.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENSG","ENSIGN GROUP INC","Health Care","Equity","2,041,659.62","0.01","2,041,659.62","15,367.00","132.86","United States","NASDAQ","USD","1.00","USD","-"
"CHRD","CHORD ENERGY CORP","Energy","Equity","2,038,383.28","0.01","2,038,383.28","17,434.00","116.92","United States","NASDAQ","USD","1.00","USD","-"
"BERY","BERRY GLOBAL GROUP INC","Materials","Equity","2,039,109.77","0.01","2,039,109.77","31,531.00","64.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TREX","TREX INC","Industrials","Equity","2,024,511.84","0.01","2,024,511.84","29,328.00","69.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MIDD","MIDDLEBY CORP","Industrials","Equity","2,007,233.55","0.01","2,007,233.55","14,819.00","135.45","United States","NASDAQ","USD","1.00","USD","-"
"VOYA","VOYA FINANCIAL INC","Financials","Equity","1,997,515.43","0.01","1,997,515.43","29,021.00","68.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXLS","EXLSERVICE HOLDINGS INC","Industrials","Equity","1,992,528.86","0.01","1,992,528.86","44,897.00","44.38","United States","NASDAQ","USD","1.00","USD","-"
"HRB","H&R BLOCK INC","Consumer Discretionary","Equity","1,990,007.24","0.01","1,990,007.24","37,661.00","52.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DBX","DROPBOX INC CLASS A","Information Technology","Equity","1,981,498.48","0.01","1,981,498.48","65,962.00","30.04","United States","NASDAQ","USD","1.00","USD","-"
"SSD","SIMPSON MANUFACTURING INC","Industrials","Equity","1,982,497.65","0.01","1,982,497.65","11,955.00","165.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNV","SYNOVUS FINANCIAL CORP","Financials","Equity","1,978,861.21","0.01","1,978,861.21","38,627.00","51.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RVMD","REVOLUTION MEDICINES INC","Health Care","Equity","1,979,366.22","0.01","1,979,366.22","45,253.00","43.74","United States","NASDAQ","USD","1.00","USD","-"
"CZR","CAESARS ENTERTAINMENT INC","Consumer Discretionary","Equity","1,975,456.20","0.01","1,975,456.20","59,110.00","33.42","United States","NASDAQ","USD","1.00","USD","-"
"WEX","WEX INC","Financials","Equity","1,973,927.88","0.01","1,973,927.88","11,259.00","175.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MASI","MASIMO CORP","Health Care","Equity","1,958,805.00","0.01","1,958,805.00","11,850.00","165.30","United States","NASDAQ","USD","1.00","USD","-"
"CART","MAPLEBEAR INC","Consumer Staples","Equity","1,959,083.16","0.01","1,959,083.16","47,298.00","41.42","United States","NASDAQ","USD","1.00","USD","-"
"MTN","VAIL RESORTS INC","Consumer Discretionary","Equity","1,957,540.35","0.01","1,957,540.35","10,443.00","187.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RLI","RLI CORP","Financials","Equity","1,956,202.44","0.01","1,956,202.44","11,868.00","164.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTSI","MACOM TECHNOLOGY SOLUTIONS INC","Information Technology","Equity","1,953,586.58","0.01","1,953,586.58","15,038.00","129.91","United States","NASDAQ","USD","1.00","USD","-"
"AZEK","AZEK COMPANY INC CLASS A","Industrials","Equity","1,935,304.43","0.01","1,935,304.43","40,769.00","47.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"R","RYDER SYSTEM INC","Industrials","Equity","1,932,201.48","0.01","1,932,201.48","12,318.00","156.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AXS","AXIS CAPITAL HOLDINGS LTD","Financials","Equity","1,930,763.94","0.01","1,930,763.94","21,787.00","88.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"U","UNITY SOFTWARE INC","Information Technology","Equity","1,926,982.26","0.01","1,926,982.26","85,758.00","22.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OLLI","OLLIES BARGAIN OUTLET HOLDINGS INC","Consumer Discretionary","Equity","1,919,726.35","0.01","1,919,726.35","17,495.00","109.73","United States","NASDAQ","USD","1.00","USD","-"
"PB","PROSPERITY BANCSHARES INC","Financials","Equity","1,916,376.55","0.01","1,916,376.55","25,433.00","75.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTDR","MATADOR RESOURCES","Energy","Equity","1,901,475.48","0.01","1,901,475.48","33,798.00","56.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OLED","UNIVERSAL DISPLAY CORP","Information Technology","Equity","1,898,845.60","0.01","1,898,845.60","12,988.00","146.20","United States","NASDAQ","USD","1.00","USD","-"
"UFPI","UFP INDUSTRIES INC","Industrials","Equity","1,893,083.25","0.01","1,893,083.25","16,805.00","112.65","United States","NASDAQ","USD","1.00","USD","-"
"MKSI","MKS INSTRUMENTS INC","Information Technology","Equity","1,889,145.83","0.01","1,889,145.83","18,097.00","104.39","United States","NASDAQ","USD","1.00","USD","-"
"H","HYATT HOTELS CORP CLASS A","Consumer Discretionary","Equity","1,888,626.38","0.01","1,888,626.38","12,031.00","156.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QRVO","QORVO INC","Information Technology","Equity","1,879,368.75","0.01","1,879,368.75","26,875.00","69.93","United States","NASDAQ","USD","1.00","USD","-"
"ONB","OLD NATIONAL BANCORP","Financials","Equity","1,869,864.04","0.01","1,869,864.04","86,149.00","21.70","United States","NASDAQ","USD","1.00","USD","-"
"ATI","ATI INC","Materials","Equity","1,868,112.64","0.01","1,868,112.64","33,941.00","55.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESAB","ESAB CORP","Industrials","Equity","1,866,506.28","0.01","1,866,506.28","15,562.00","119.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPSC","SPS COMMERCE INC","Information Technology","Equity","1,860,138.90","0.01","1,860,138.90","10,110.00","183.99","United States","NASDAQ","USD","1.00","USD","-"
"BPOP","POPULAR INC","Financials","Equity","1,856,932.52","0.01","1,856,932.52","19,742.00","94.06","United States","NASDAQ","USD","1.00","USD","-"
"CFLT","CONFLUENT INC CLASS A","Information Technology","Equity","1,857,494.64","0.01","1,857,494.64","66,434.00","27.96","United States","NASDAQ","USD","1.00","USD","-"
"GNTX","GENTEX CORP","Consumer Discretionary","Equity","1,854,464.04","0.01","1,854,464.04","64,548.00","28.73","United States","NASDAQ","USD","1.00","USD","-"
"FRPT","FRESHPET INC","Consumer Staples","Equity","1,852,263.66","0.01","1,852,263.66","12,506.00","148.11","United States","NASDAQ","USD","1.00","USD","-"
"ELF","ELF BEAUTY INC","Consumer Staples","Equity","1,851,360.30","0.01","1,851,360.30","14,746.00","125.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCN","FTI CONSULTING INC","Industrials","Equity","1,846,506.93","0.01","1,846,506.93","9,661.00","191.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPXC","SPX TECHNOLOGIES INC","Industrials","Equity","1,842,283.20","0.01","1,842,283.20","12,660.00","145.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CROX","CROCS INC","Consumer Discretionary","Equity","1,840,542.12","0.01","1,840,542.12","16,804.00","109.53","United States","NASDAQ","USD","1.00","USD","-"
"WBA","WALGREEN BOOTS ALLIANCE INC","Consumer Staples","Equity","1,837,338.24","0.01","1,837,338.24","196,928.00","9.33","United States","NASDAQ","USD","1.00","USD","-"
"GTLB","GITLAB INC CLASS A","Information Technology","Equity","1,835,037.75","0.01","1,835,037.75","32,565.00","56.35","United States","NASDAQ","USD","1.00","USD","-"
"DOCS","DOXIMITY INC CLASS A","Health Care","Equity","1,819,264.25","0.01","1,819,264.25","34,075.00","53.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOUR","SHIFT4 PAYMENTS INC CLASS A","Financials","Equity","1,807,328.70","0.01","1,807,328.70","17,415.00","103.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AZPN","ASPEN TECHNOLOGY INC","Information Technology","Equity","1,804,076.01","0.01","1,804,076.01","7,227.00","249.63","United States","NASDAQ","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","1,800,894.48","0.01","1,800,894.48","103,026.00","17.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BECN","BEACON ROOFING SUPPLY INC","Industrials","Equity","1,800,911.82","0.01","1,800,911.82","17,729.00","101.58","United States","NASDAQ","USD","1.00","USD","-"
"BSY","BENTLEY SYSTEMS INC CLASS B","Information Technology","Equity","1,798,463.70","0.01","1,798,463.70","38,511.00","46.70","United States","NASDAQ","USD","1.00","USD","-"
"LPX","LOUISIANA PACIFIC CORP","Materials","Equity","1,791,829.20","0.01","1,791,829.20","17,304.00","103.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFB","BROWN FORMAN CORP CLASS B","Consumer Staples","Equity","1,787,832.54","0.01","1,787,832.54","47,073.00","37.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Real Estate","Equity","1,776,506.94","0.01","1,776,506.94","35,438.00","50.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CVLT","COMMVAULT SYSTEMS INC","Information Technology","Equity","1,775,003.42","0.01","1,775,003.42","11,762.00","150.91","United States","NASDAQ","USD","1.00","USD","-"
"SN","SHARKNINJA INC","Consumer Discretionary","Equity","1,770,394.24","0.01","1,770,394.24","18,184.00","97.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FAF","FIRST AMERICAN FINANCIAL CORP","Financials","Equity","1,769,487.16","0.01","1,769,487.16","28,339.00","62.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RYAN","RYAN SPECIALTY HOLDINGS INC CLASS","Financials","Equity","1,768,506.24","0.01","1,768,506.24","27,564.00","64.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRKR","BRUKER CORP","Health Care","Equity","1,766,220.60","0.01","1,766,220.60","30,130.00","58.62","United States","NASDAQ","USD","1.00","USD","-"
"BMI","BADGER METER INC","Information Technology","Equity","1,763,353.56","0.01","1,763,353.56","8,313.00","212.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UHALB","U HAUL NON VOTING SERIES N","Industrials","Equity","1,761,503.10","0.01","1,761,503.10","27,502.00","64.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AWI","ARMSTRONG WORLD INDUSTRIES INC","Industrials","Equity","1,761,961.11","0.01","1,761,961.11","12,467.00","141.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OSK","OSHKOSH CORP","Industrials","Equity","1,750,428.84","0.01","1,750,428.84","18,412.00","95.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIO","BIO RAD LABORATORIES INC CLASS A","Health Care","Equity","1,744,388.10","0.01","1,744,388.10","5,310.00","328.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOX","FOX CORP CLASS B","Communication","Equity","1,742,876.96","0.01","1,742,876.96","38,104.00","45.74","United States","NASDAQ","USD","1.00","USD","-"
"STAG","STAG INDUSTRIAL REIT INC","Real Estate","Equity","1,738,922.94","0.01","1,738,922.94","51,417.00","33.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VMI","VALMONT INDS INC","Industrials","Equity","1,738,512.23","0.01","1,738,512.23","5,669.00","306.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CWST","CASELLA WASTE SYSTEMS INC CLASS A","Industrials","Equity","1,736,342.10","0.01","1,736,342.10","16,410.00","105.81","United States","NASDAQ","USD","1.00","USD","-"
"LNTH","LANTHEUS HOLDINGS INC","Health Care","Equity","1,734,718.86","0.01","1,734,718.86","19,391.00","89.46","United States","NASDAQ","USD","1.00","USD","-"
"HR","HEALTHCARE REALTY TRUST INC CLASS","Real Estate","Equity","1,733,578.20","0.01","1,733,578.20","102,276.00","16.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALTR","ALTAIR ENGINEERING INC CLASS A","Information Technology","Equity","1,731,793.92","0.01","1,731,793.92","15,872.00","109.11","United States","NASDAQ","USD","1.00","USD","-"
"BFAM","BRIGHT HORIZONS FAMILY SOLUTIONS I","Consumer Discretionary","Equity","1,707,200.85","0.01","1,707,200.85","15,401.00","110.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEX","KIRBY CORP","Industrials","Equity","1,703,909.00","0.01","1,703,909.00","16,105.00","105.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Consumer Discretionary","Equity","1,701,736.47","0.01","1,701,736.47","14,679.00","115.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MHK","MOHAWK INDUSTRIES INC","Consumer Discretionary","Equity","1,699,389.45","0.01","1,699,389.45","14,265.00","119.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSC","WILLSCOT HOLDINGS CORP CLASS A","Industrials","Equity","1,695,781.20","0.01","1,695,781.20","50,696.00","33.45","United States","NASDAQ","USD","1.00","USD","-"
"TMHC","TAYLOR MORRISON HOME CORP","Consumer Discretionary","Equity","1,692,823.76","0.01","1,692,823.76","27,656.00","61.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","1,692,830.59","0.01","1,692,830.59","4,301.00","393.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
