Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SW","SMURFIT WESTROCK PLC","Materials","Equity","6,102,802.44","0.04","6,102,802.44","137,823.00","44.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVR","NVR INC","Consumer Discretionary","Equity","6,100,015.14","0.04","6,100,015.14","743.00","8,209.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PODD","INSULET CORP","Health Care","Equity","6,092,924.85","0.04","6,092,924.85","18,345.00","332.13","United States","NASDAQ","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","6,085,184.20","0.04","6,085,184.20","37,010.00","164.42","United States","NASDAQ","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","6,048,758.82","0.04","6,048,758.82","28,354.00","213.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","6,026,294.34","0.04","6,026,294.34","34,434.00","175.01","United States","NASDAQ","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES INC","Information Technology","Equity","6,027,334.91","0.04","6,027,334.91","11,273.00","534.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP INC","Financials","Equity","6,020,656.16","0.04","6,020,656.16","58,064.00","103.69","United States","NASDAQ","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","6,005,746.50","0.04","6,005,746.50","54,847.00","109.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","5,996,631.60","0.04","5,996,631.60","70,383.00","85.20","United States","NASDAQ","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","5,979,825.28","0.04","5,979,825.28","65,339.00","91.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CFG","CITIZENS FINANCIAL GROUP INC","Financials","Equity","5,956,082.57","0.04","5,956,082.57","116,489.00","51.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAM","BROOKFIELD ASSET MANAGEMENT VOTING","Financials","Equity","5,934,513.20","0.04","5,934,513.20","101,410.00","58.52","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","5,871,485.48","0.03","5,871,485.48","226,436.00","25.93","United States","NASDAQ","USD","1.00","USD","-"
"K","KELLANOVA","Consumer Staples","Equity","5,851,983.28","0.03","5,851,983.28","73,684.00","79.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","5,842,158.14","0.03","5,842,158.14","167,062.00","34.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RBA","RB GLOBAL INC","Industrials","Equity","5,822,569.42","0.03","5,822,569.42","49,558.00","117.49","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","5,782,348.00","0.03","5,782,348.00","101,090.00","57.20","United States","NASDAQ","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","5,751,666.86","0.03","5,751,666.86","80,533.00","71.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","5,724,365.95","0.03","5,724,365.95","34,453.00","166.15","United States","NASDAQ","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","5,683,075.52","0.03","5,683,075.52","58,276.00","97.52","United States","NASDAQ","USD","1.00","USD","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","5,664,582.00","0.03","5,664,582.00","56,364.00","100.50","United States","NASDAQ","USD","1.00","USD","-"
"PINS","PINTEREST INC CLASS A","Communication","Equity","5,645,393.75","0.03","5,645,393.75","155,735.00","36.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","5,637,192.36","0.03","5,637,192.36","28,302.00","199.18","United States","NASDAQ","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","5,610,150.60","0.03","5,610,150.60","101,670.00","55.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","5,605,244.16","0.03","5,605,244.16","39,012.00","143.68","United States","NASDAQ","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","5,576,928.32","0.03","5,576,928.32","18,208.00","306.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","5,569,150.32","0.03","5,569,150.32","9,924.00","561.18","United States","NASDAQ","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","5,543,700.36","0.03","5,543,700.36","79,241.00","69.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","5,525,330.00","0.03","5,525,330.00","26,920.00","205.25","United States","NASDAQ","USD","1.00","USD","-"
"GWRE","GUIDEWIRE SOFTWARE INC","Information Technology","Equity","5,500,387.20","0.03","5,500,387.20","22,323.00","246.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","5,498,781.12","0.03","5,498,781.12","110,952.00","49.56","United States","NASDAQ","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","5,478,840.80","0.03","5,478,840.80","85,808.00","63.85","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DKNG","DRAFTKINGS INC CLASS A","Consumer Discretionary","Equity","5,464,718.88","0.03","5,464,718.88","127,457.00","42.88","United States","NASDAQ","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","5,457,946.08","0.03","5,457,946.08","64,752.00","84.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","5,392,195.80","0.03","5,392,195.80","60,915.00","88.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TTD","TRADE DESK INC CLASS A","Communication","Equity","5,337,342.08","0.03","5,337,342.08","118,885.00","44.90","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","5,316,259.21","0.03","5,316,259.21","38,063.00","139.67","United States","NASDAQ","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","5,267,518.08","0.03","5,267,518.08","29,238.00","180.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GDDY","GODADDY INC CLASS A","Information Technology","Equity","5,254,335.42","0.03","5,254,335.42","36,453.00","144.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIEN","CIENA CORP","Information Technology","Equity","5,230,014.16","0.03","5,230,014.16","38,042.00","137.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","5,228,580.00","0.03","5,228,580.00","52,750.00","99.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTNX","NUTANIX INC CLASS A","Information Technology","Equity","5,213,592.30","0.03","5,213,592.30","67,099.00","77.70","United States","NASDAQ","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","5,200,498.99","0.03","5,200,498.99","64,291.00","80.89","United States","NASDAQ","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","5,140,618.08","0.03","5,140,618.08","36,816.00","139.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","5,135,830.70","0.03","5,135,830.70","10,010.00","513.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","5,091,144.29","0.03","5,091,144.29","606,811.00","8.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","5,077,367.72","0.03","5,077,367.72","226,466.00","22.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","5,078,201.92","0.03","5,078,201.92","19,888.00","255.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IT","GARTNER INC","Information Technology","Equity","5,060,249.60","0.03","5,060,249.60","20,170.00","250.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","5,057,766.56","0.03","5,057,766.56","52,972.00","95.48","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","5,039,330.10","0.03","5,039,330.10","23,830.00","211.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","5,024,936.48","0.03","5,024,936.48","60,454.00","83.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","5,011,347.46","0.03","5,011,347.46","56,651.00","88.46","United States","NASDAQ","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","4,980,471.30","0.03","4,980,471.30","19,278.00","258.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","4,943,977.20","0.03","4,943,977.20","201,384.00","24.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","4,927,078.40","0.03","4,927,078.40","12,029.00","409.60","United States","NASDAQ","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","4,904,975.90","0.03","4,904,975.90","103,820.00","47.24","United States","NASDAQ","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","4,895,029.58","0.03","4,895,029.58","124,334.00","39.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","4,892,531.49","0.03","4,892,531.49","15,113.00","323.73","United States","NASDAQ","USD","1.00","USD","-"
"TOST","TOAST INC CLASS A","Financials","Equity","4,887,187.92","0.03","4,887,187.92","122,302.00","39.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","4,879,067.00","0.03","4,879,067.00","2,615.00","1,865.80","United States","NASDAQ","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","4,870,785.77","0.03","4,870,785.77","43,877.00","111.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","4,859,060.20","0.03","4,859,060.20","194,830.00","24.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","4,822,968.15","0.03","4,822,968.15","40,635.00","118.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","4,794,815.63","0.03","4,794,815.63","162,371.00","29.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","4,787,148.60","0.03","4,787,148.60","15,795.00","303.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","4,757,602.87","0.03","4,757,602.87","41,759.00","113.93","United States","NASDAQ","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","4,741,414.58","0.03","4,741,414.58","11,914.00","397.97","United States","NASDAQ","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","4,731,696.90","0.03","4,731,696.90","60,897.00","77.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","4,720,266.25","0.03","4,720,266.25","27,167.00","173.75","United States","NASDAQ","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","4,714,978.39","0.03","4,714,978.39","58,871.00","80.09","United States","NASDAQ","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","4,694,256.39","0.03","4,694,256.39","5,017.00","935.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","4,691,443.86","0.03","4,691,443.86","251,822.00","18.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","4,687,351.20","0.03","4,687,351.20","32,070.00","146.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","4,667,066.04","0.03","4,667,066.04","34,653.00","134.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CG","CARLYLE GROUP INC","Financials","Equity","4,645,665.82","0.03","4,645,665.82","69,359.00","66.98","United States","NASDAQ","USD","1.00","USD","-"
"TRU","TRANSUNION","Industrials","Equity","4,645,217.50","0.03","4,645,217.50","51,625.00","89.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","4,614,729.60","0.03","4,614,729.60","36,977.00","124.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","4,600,793.60","0.03","4,600,793.60","8,359.00","550.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","4,597,981.66","0.03","4,597,981.66","13,766.00","334.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","4,590,783.36","0.03","4,590,783.36","187,532.00","24.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SGI","SOMNIGROUP INTERNATIONAL INC","Consumer Discretionary","Equity","4,566,840.52","0.03","4,566,840.52","53,614.00","85.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","4,545,419.35","0.03","4,545,419.35","17,117.00","265.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","4,531,558.76","0.03","4,531,558.76","27,914.00","162.34","United States","NASDAQ","USD","1.00","USD","-"
"ACM","AECOM","Industrials","Equity","4,526,850.12","0.03","4,526,850.12","35,438.00","127.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","4,527,643.26","0.03","4,527,643.26","67,466.00","67.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","4,522,796.46","0.03","4,522,796.46","16,926.00","267.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","4,440,149.34","0.03","4,440,149.34","24,287.00","182.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQH","EQUITABLE HOLDINGS INC","Financials","Equity","4,408,958.40","0.03","4,408,958.40","83,503.00","52.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","4,405,247.70","0.03","4,405,247.70","84,945.00","51.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","4,385,101.80","0.03","4,385,101.80","67,965.00","64.52","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","4,379,799.24","0.03","4,379,799.24","34,092.00","128.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOCU","DOCUSIGN INC","Information Technology","Equity","4,362,333.48","0.03","4,362,333.48","53,388.00","81.71","United States","NASDAQ","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","4,359,907.50","0.03","4,359,907.50","89,434.00","48.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PFGC","PERFORMANCE FOOD GROUP","Consumer Staples","Equity","4,347,547.92","0.03","4,347,547.92","41,508.00","104.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","4,345,063.57","0.03","4,345,063.57","45,313.00","95.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RPM","RPM INTERNATIONAL INC","Materials","Equity","4,314,795.29","0.03","4,314,795.29","34,411.00","125.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","4,304,502.59","0.03","4,304,502.59","30,881.00","139.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","4,297,263.58","0.03","4,297,263.58","110,158.00","39.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","4,280,134.32","0.03","4,280,134.32","135,576.00","31.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","4,280,385.63","0.03","4,280,385.63","13,443.00","318.41","United States","NASDAQ","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","4,274,691.42","0.03","4,274,691.42","67,191.00","63.62","United States","NASDAQ","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","4,272,775.20","0.03","4,272,775.20","134,364.00","31.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","4,269,568.04","0.03","4,269,568.04","42,073.00","101.48","United States","NASDAQ","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","4,250,257.48","0.03","4,250,257.48","40,684.00","104.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","4,244,546.20","0.03","4,244,546.20","24,028.00","176.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","4,227,487.50","0.02","4,227,487.50","59,250.00","71.35","United States","NASDAQ","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","4,226,354.60","0.02","4,226,354.60","43,933.00","96.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","4,160,728.00","0.02","4,160,728.00","145,480.00","28.60","United States","NASDAQ","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","4,158,679.14","0.02","4,158,679.14","14,322.00","290.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","4,133,093.80","0.02","4,133,093.80","56,386.00","73.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","4,098,201.25","0.02","4,098,201.25","32,825.00","124.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","4,096,850.94","0.02","4,096,850.94","74,178.00","55.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","4,087,208.58","0.02","4,087,208.58","30,554.00","133.77","United States","NASDAQ","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","4,064,437.20","0.02","4,064,437.20","30,018.00","135.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","4,062,713.92","0.02","4,062,713.92","22,948.00","177.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","4,061,045.56","0.02","4,061,045.56","74,734.00","54.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","4,038,299.88","0.02","4,038,299.88","69,078.00","58.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","4,015,724.86","0.02","4,015,724.86","29,314.00","136.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BE","BLOOM ENERGY CLASS A CORP","Industrials","Equity","4,014,826.20","0.02","4,014,826.20","54,780.00","73.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","3,981,613.32","0.02","3,981,613.32","47,724.00","83.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ITT","ITT INC","Industrials","Equity","3,979,932.08","0.02","3,979,932.08","21,887.00","181.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","3,960,387.42","0.02","3,960,387.42","179,122.00","22.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","3,954,773.42","0.02","3,954,773.42","37,054.00","106.73","United States","NASDAQ","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","3,945,475.05","0.02","3,945,475.05","57,945.00","68.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","3,942,593.12","0.02","3,942,593.12","12,643.00","311.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","3,937,126.20","0.02","3,937,126.20","51,198.00","76.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OKTA","OKTA INC CLASS A","Information Technology","Equity","3,894,525.12","0.02","3,894,525.12","43,311.00","89.92","United States","NASDAQ","USD","1.00","USD","-"
"DKS","DICKS SPORTING INC","Consumer Discretionary","Equity","3,882,967.74","0.02","3,882,967.74","17,439.00","222.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IONQ","IONQ INC","Information Technology","Equity","3,876,494.38","0.02","3,876,494.38","62,263.00","62.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","3,869,040.00","0.02","3,869,040.00","45,120.00","85.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","3,869,436.72","0.02","3,869,436.72","11,372.00","340.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TOL","TOLL BROTHERS INC","Consumer Discretionary","Equity","3,836,012.40","0.02","3,836,012.40","27,148.00","141.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","3,828,920.78","0.02","3,828,920.78","37,498.00","102.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"U","UNITY SOFTWARE INC","Information Technology","Equity","3,802,818.88","0.02","3,802,818.88","82,814.00","45.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","3,794,986.92","0.02","3,794,986.92","59,924.00","63.33","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","3,795,290.40","0.02","3,795,290.40","51,260.00","74.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DT","DYNATRACE INC","Information Technology","Equity","3,759,082.38","0.02","3,759,082.38","78,609.00","47.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","3,732,292.80","0.02","3,732,292.80","43,930.00","84.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","3,729,600.60","0.02","3,729,600.60","8,430.00","442.42","United States","NASDAQ","USD","1.00","USD","-"
"GGG","GRACO INC","Industrials","Equity","3,728,406.75","0.02","3,728,406.75","43,993.00","84.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","3,724,727.27","0.02","3,724,727.27","74,899.00","49.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","3,715,735.10","0.02","3,715,735.10","41,962.00","88.55","United States","NASDAQ","USD","1.00","USD","-"
"WWD","WOODWARD INC","Industrials","Equity","3,690,273.12","0.02","3,690,273.12","15,348.00","240.44","United States","NASDAQ","USD","1.00","USD","-"
"EG","EVEREST GROUP LTD","Financials","Equity","3,682,556.94","0.02","3,682,556.94","11,138.00","330.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NBIX","NEUROCRINE BIOSCIENCES INC","Health Care","Equity","3,679,321.70","0.02","3,679,321.70","26,113.00","140.90","United States","NASDAQ","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","3,679,500.44","0.02","3,679,500.44","103,882.00","35.42","United States","NASDAQ","USD","1.00","USD","-"
"TW","TRADEWEB MARKETS INC CLASS A","Financials","Equity","3,674,418.84","0.02","3,674,418.84","31,341.00","117.24","United States","NASDAQ","USD","1.00","USD","-"
"ENTG","ENTEGRIS INC","Information Technology","Equity","3,669,949.08","0.02","3,669,949.08","39,628.00","92.61","United States","NASDAQ","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","3,651,286.70","0.02","3,651,286.70","18,230.00","200.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","3,634,271.55","0.02","3,634,271.55","69,027.00","52.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HEI","HEICO CORP","Industrials","Equity","3,633,549.36","0.02","3,633,549.36","11,256.00","322.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSO","WATSCO INC","Industrials","Equity","3,626,981.82","0.02","3,626,981.82","9,182.00","395.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"COOP","MR COOPER GROUP INC","Financials","Equity","3,619,955.24","0.02","3,619,955.24","16,742.00","216.22","United States","NASDAQ","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","3,574,942.38","0.02","3,574,942.38","21,506.00","166.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","3,556,772.70","0.02","3,556,772.70","42,393.00","83.90","United States","NASDAQ","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","3,535,090.79","0.02","3,535,090.79","10,241.00","345.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MANH","MANHATTAN ASSOCIATES INC","Information Technology","Equity","3,515,313.62","0.02","3,515,313.62","16,406.00","214.27","United States","NASDAQ","USD","1.00","USD","-"
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Industrials","Equity","3,470,391.36","0.02","3,470,391.36","14,832.00","233.98","United States","NASDAQ","USD","1.00","USD","-"
