Ticker,Name,Sector,Asset Class,Market Value,Weight,Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NVR","NVR INC","Consumer Discretionary","Equity","6,023,296.30","0.04","6,023,296.30","742.00","8,117.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVN","DEVON ENERGY CORP","Energy","Equity","6,024,259.70","0.04","6,024,259.70","166,877.00","36.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NTAP","NETAPP INC","Information Technology","Equity","6,017,572.08","0.04","6,017,572.08","53,352.00","112.79","United States","NASDAQ","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","6,001,944.13","0.04","6,001,944.13","12,181.00","492.73","United States","NASDAQ","USD","1.00","USD","-"
"CPAY","CORPAY INC","Financials","Equity","5,923,285.96","0.04","5,923,285.96","18,188.00","325.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","5,904,273.06","0.04","5,904,273.06","31,374.00","188.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"K","KELLANOVA","Consumer Staples","Equity","5,851,359.00","0.04","5,851,359.00","73,602.00","79.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CDW","CDW CORP","Information Technology","Equity","5,839,094.40","0.04","5,839,094.40","35,440.00","164.76","United States","NASDAQ","USD","1.00","USD","-"
"JBL","JABIL INC","Information Technology","Equity","5,801,400.09","0.03","5,801,400.09","28,323.00","204.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","5,791,314.35","0.03","5,791,314.35","28,271.00","204.85","United States","NASDAQ","USD","1.00","USD","-"
"NTRA","NATERA INC","Health Care","Equity","5,787,127.00","0.03","5,787,127.00","34,396.00","168.25","United States","NASDAQ","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","5,776,512.21","0.03","5,776,512.21","52,913.00","109.17","United States","NASDAQ","USD","1.00","USD","-"
"WRB","WR BERKLEY CORP","Financials","Equity","5,767,030.36","0.03","5,767,030.36","80,444.00","71.69","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","5,744,877.60","0.03","5,744,877.60","64,680.00","88.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZM","ZOOM COMMUNICATIONS INC CLASS A","Information Technology","Equity","5,724,233.10","0.03","5,724,233.10","70,305.00","81.42","United States","NASDAQ","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","5,700,450.54","0.03","5,700,450.54","101,558.00","56.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PINS","PINTEREST INC CLASS A","Communication","Equity","5,698,272.69","0.03","5,698,272.69","155,563.00","36.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","5,668,980.03","0.03","5,668,980.03","114,317.00","49.59","United States","NASDAQ","USD","1.00","USD","-"
"CMS","CMS ENERGY CORP","Utilities","Equity","5,664,980.21","0.03","5,664,980.21","79,153.00","71.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","5,650,353.88","0.03","5,650,353.88","136,022.00","41.54","United States","NASDAQ","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA INC","Consumer Discretionary","Equity","5,637,942.60","0.03","5,637,942.60","27,883.00","202.20","United States","NASDAQ","USD","1.00","USD","-"
"EXE","EXPAND ENERGY CORP","Energy","Equity","5,633,757.36","0.03","5,633,757.36","58,212.00","96.78","United States","NASDAQ","USD","1.00","USD","-"
"FWONK","LIBERTY MEDIA FORMULA ONE SERIES C","Communication","Equity","5,624,569.80","0.03","5,624,569.80","56,302.00","99.90","United States","NASDAQ","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS INC CLASS A","Consumer Staples","Equity","5,605,553.10","0.03","5,605,553.10","34,615.00","161.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Health Care","Equity","5,590,621.20","0.03","5,590,621.20","52,692.00","106.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","5,581,587.04","0.03","5,581,587.04","60,848.00","91.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","5,578,310.52","0.03","5,578,310.52","54,786.00","101.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TOST","TOAST INC CLASS A","Financials","Equity","5,509,731.70","0.03","5,509,731.70","122,167.00","45.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RBA","RB GLOBAL INC","Industrials","Equity","5,504,792.40","0.03","5,504,792.40","48,060.00","114.54","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QSR","RESTAURANTS BRANDS INTERNATIONAL I","Consumer Discretionary","Equity","5,428,204.29","0.03","5,428,204.29","85,713.00","63.33","Canada","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLEX","FLEX LTD","Information Technology","Equity","5,414,440.36","0.03","5,414,440.36","100,978.00","53.62","United States","NASDAQ","USD","1.00","USD","-"
"GDDY","GODADDY INC CLASS A","Information Technology","Equity","5,400,412.03","0.03","5,400,412.03","36,413.00","148.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HAL","HALLIBURTON","Energy","Equity","5,313,978.51","0.03","5,313,978.51","233,787.00","22.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DGX","QUEST DIAGNOSTICS INC","Health Care","Equity","5,304,977.84","0.03","5,304,977.84","29,206.00","181.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NI","NISOURCE INC","Utilities","Equity","5,249,764.92","0.03","5,249,764.92","124,196.00","42.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FSLR","FIRST SOLAR INC","Information Technology","Equity","5,248,659.10","0.03","5,248,659.10","26,890.00","195.19","United States","NASDAQ","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","5,230,988.20","0.03","5,230,988.20","606,140.00","8.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","5,190,260.40","0.03","5,190,260.40","64,220.00","80.82","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","5,188,319.84","0.03","5,188,319.84","23,804.00","217.96","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Financials","Equity","5,181,972.92","0.03","5,181,972.92","2,612.00","1,983.91","United States","NASDAQ","USD","1.00","USD","-"
"BIIB","BIOGEN INC","Health Care","Equity","5,152,481.18","0.03","5,152,481.18","38,969.00","132.22","United States","NASDAQ","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","5,123,860.75","0.03","5,123,860.75","36,775.00","139.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INVH","INVITATION HOMES INC","Real Estate","Equity","5,074,956.39","0.03","5,074,956.39","162,191.00","31.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IT","GARTNER INC","Information Technology","Equity","5,060,976.12","0.03","5,060,976.12","20,148.00","251.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RKLB","ROCKET LAB CORP","Industrials","Equity","5,040,063.00","0.03","5,040,063.00","103,705.00","48.60","United States","NASDAQ","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","5,034,664.18","0.03","5,034,664.18","194,614.00","25.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSNC","SS AND C TECHNOLOGIES HOLDINGS INC","Industrials","Equity","5,017,092.08","0.03","5,017,092.08","56,588.00","88.66","United States","NASDAQ","USD","1.00","USD","-"
"STLD","STEEL DYNAMICS INC","Materials","Equity","4,977,709.32","0.03","4,977,709.32","38,021.00","130.92","United States","NASDAQ","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","4,964,342.13","0.03","4,964,342.13","62,421.00","79.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TER","TERADYNE INC","Information Technology","Equity","4,932,145.12","0.03","4,932,145.12","41,713.00","118.24","United States","NASDAQ","USD","1.00","USD","-"
"BURL","BURLINGTON STORES INC","Consumer Discretionary","Equity","4,914,526.76","0.03","4,914,526.76","16,907.00","290.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","4,902,176.76","0.03","4,902,176.76","9,913.00","494.52","United States","NASDAQ","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","4,898,389.42","0.03","4,898,389.42","60,842.00","80.51","United States","NASDAQ","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","4,891,246.80","0.03","4,891,246.80","15,620.00","313.14","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS CORP","Consumer Discretionary","Equity","4,889,963.13","0.03","4,889,963.13","84,851.00","57.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","4,869,872.48","0.03","4,869,872.48","251,543.00","19.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HEIA","HEICO CORP CLASS A","Industrials","Equity","4,867,368.66","0.03","4,867,368.66","19,866.00","245.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR CORP","Consumer Discretionary","Equity","4,855,781.70","0.03","4,855,781.70","40,590.00","119.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","4,852,350.09","0.03","4,852,350.09","33,183.00","146.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CW","CURTISS WRIGHT CORP","Industrials","Equity","4,781,021.85","0.03","4,781,021.85","9,999.00","478.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WAT","WATERS CORP","Health Care","Equity","4,761,800.40","0.03","4,761,800.40","15,778.00","301.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES INC","Health Care","Equity","4,755,516.15","0.03","4,755,516.15","19,257.00","246.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTRA","COTERRA ENERGY INC","Energy","Equity","4,745,539.24","0.03","4,745,539.24","194,171.00","24.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING INC","Consumer Staples","Equity","4,742,304.67","0.03","4,742,304.67","67,391.00","70.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"USFD","US FOODS HOLDING CORP","Consumer Staples","Equity","4,720,408.00","0.03","4,720,408.00","60,830.00","77.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","4,712,824.84","0.03","4,712,824.84","43,828.00","107.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GWRE","GUIDEWIRE SOFTWARE INC","Information Technology","Equity","4,700,870.22","0.03","4,700,870.22","21,661.00","217.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND CORP","Energy","Equity","4,677,668.28","0.03","4,677,668.28","5,011.00","933.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL INC","Industrials","Equity","4,658,131.00","0.03","4,658,131.00","8,350.00","557.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT INC","Real Estate","Equity","4,620,050.58","0.03","4,620,050.58","17,098.00","270.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOW","DOW INC","Materials","Equity","4,613,814.75","0.03","4,613,814.75","187,325.00","24.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","4,583,253.90","0.03","4,583,253.90","67,890.00","67.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRU","TRANSUNION","Industrials","Equity","4,558,611.20","0.03","4,558,611.20","51,568.00","88.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TLN","TALEN ENERGY CORP","Utilities","Equity","4,553,102.72","0.03","4,553,102.72","12,016.00","378.92","United States","NASDAQ","USD","1.00","USD","-"
"CRDO","CREDO TECHNOLOGY GROUP HOLDING LTD","Information Technology","Equity","4,549,220.29","0.03","4,549,220.29","36,969.00","123.06","United States","NASDAQ","USD","1.00","USD","-"
"NTNX","NUTANIX INC CLASS A","Information Technology","Equity","4,504,750.25","0.03","4,504,750.25","67,025.00","67.21","United States","NASDAQ","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","4,498,109.54","0.03","4,498,109.54","30,847.00","145.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SGI","SOMNIGROUP INTERNATIONAL INC","Consumer Discretionary","Equity","4,495,942.25","0.03","4,495,942.25","53,555.00","83.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THC","TENET HEALTHCARE CORP","Health Care","Equity","4,471,845.80","0.03","4,471,845.80","24,260.00","184.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","4,472,375.24","0.03","4,472,375.24","13,751.00","325.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CG","CARLYLE GROUP INC","Financials","Equity","4,472,845.92","0.03","4,472,845.92","69,282.00","64.56","United States","NASDAQ","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","4,455,515.40","0.03","4,455,515.40","135,426.00","32.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","4,452,265.44","0.03","4,452,265.44","36,936.00","120.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EQH","EQUITABLE HOLDINGS INC","Financials","Equity","4,447,369.78","0.03","4,447,369.78","83,503.00","53.26","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ACM","AECOM","Industrials","Equity","4,420,981.11","0.03","4,420,981.11","35,399.00","124.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEN","GEN DIGITAL INC","Information Technology","Equity","4,388,633.80","0.03","4,388,633.80","145,319.00","30.20","United States","NASDAQ","USD","1.00","USD","-"
"CSL","CARLISLE COMPANIES INC","Industrials","Equity","4,383,324.51","0.03","4,383,324.51","11,359.00","385.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"L","LOEWS CORP","Financials","Equity","4,381,458.40","0.03","4,381,458.40","45,263.00","96.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","4,367,303.19","0.03","4,367,303.19","67,117.00","65.07","United States","NASDAQ","USD","1.00","USD","-"
"SUI","SUN COMMUNITIES REIT INC","Real Estate","Equity","4,320,430.98","0.03","4,320,430.98","34,054.00","126.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RPM","RPM INTERNATIONAL INC","Materials","Equity","4,307,280.63","0.03","4,307,280.63","34,373.00","125.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTV","FORTIVE CORP","Industrials","Equity","4,275,573.10","0.03","4,275,573.10","89,335.00","47.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","4,257,884.52","0.03","4,257,884.52","13,428.00","317.09","United States","NASDAQ","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","4,238,683.78","0.03","4,238,683.78","74,651.00","56.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RS","RELIANCE STEEL & ALUMINUM","Materials","Equity","4,229,711.96","0.03","4,229,711.96","14,306.00","295.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","4,224,470.16","0.03","4,224,470.16","30,462.00","138.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EVRG","EVERGY INC","Utilities","Equity","4,217,451.84","0.03","4,217,451.84","59,184.00","71.26","United States","NASDAQ","USD","1.00","USD","-"
"PFGC","PERFORMANCE FOOD GROUP","Consumer Staples","Equity","4,204,246.80","0.03","4,204,246.80","41,462.00","101.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ILMN","ILLUMINA INC","Health Care","Equity","4,200,918.96","0.03","4,200,918.96","42,026.00","99.96","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","4,189,387.84","0.03","4,189,387.84","74,096.00","56.54","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTAI","FTAI AVIATION LTD","Industrials","Equity","4,175,027.45","0.03","4,175,027.45","27,137.00","153.85","United States","NASDAQ","USD","1.00","USD","-"
"MAS","MASCO CORP","Industrials","Equity","4,133,618.36","0.02","4,133,618.36","56,324.00","73.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","4,131,149.74","0.02","4,131,149.74","69,002.00","59.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DOCU","DOCUSIGN INC","Information Technology","Equity","4,088,201.14","0.02","4,088,201.14","53,329.00","76.66","United States","NASDAQ","USD","1.00","USD","-"
"BWXT","BWX TECHNOLOGIES INC","Industrials","Equity","4,051,162.04","0.02","4,051,162.04","25,001.00","162.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FTI","TECHNIPFMC PLC","Energy","Equity","4,044,923.36","0.02","4,044,923.36","110,036.00","36.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","4,024,000.76","0.02","4,024,000.76","178,924.00","22.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HOLX","HOLOGIC INC","Health Care","Equity","4,017,668.96","0.02","4,017,668.96","59,858.00","67.12","United States","NASDAQ","USD","1.00","USD","-"
"OKTA","OKTA INC CLASS A","Information Technology","Equity","4,013,508.51","0.02","4,013,508.51","43,263.00","92.77","United States","NASDAQ","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","4,005,874.53","0.02","4,005,874.53","51,141.00","78.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DT","DYNATRACE INC","Information Technology","Equity","3,973,213.20","0.02","3,973,213.20","78,522.00","50.60","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVT","NVENT ELECTRIC PLC","Industrials","Equity","3,966,674.76","0.02","3,966,674.76","43,884.00","90.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWLO","TWILIO INC CLASS A","Information Technology","Equity","3,955,833.77","0.02","3,955,833.77","37,457.00","105.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","3,938,314.24","0.02","3,938,314.24","74,816.00","52.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE INC","Industrials","Equity","3,927,924.00","0.02","3,927,924.00","30,520.00","128.70","United States","NASDAQ","USD","1.00","USD","-"
"CNC","CENTENE CORP","Health Care","Equity","3,897,603.60","0.02","3,897,603.60","134,215.00","29.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EWBC","EAST WEST BANCORP INC","Financials","Equity","3,891,546.82","0.02","3,891,546.82","37,013.00","105.14","United States","NASDAQ","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","3,892,325.40","0.02","3,892,325.40","22,923.00","169.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XPO","XPO INC","Industrials","Equity","3,889,054.50","0.02","3,889,054.50","29,985.00","129.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Materials","Equity","3,885,388.85","0.02","3,885,388.85","68,951.00","56.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WPC","W. P. CAREY REIT INC","Real Estate","Equity","3,883,815.10","0.02","3,883,815.10","57,881.00","67.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","3,875,659.80","0.02","3,875,659.80","32,789.00","118.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TW","TRADEWEB MARKETS INC CLASS A","Financials","Equity","3,861,908.16","0.02","3,861,908.16","31,306.00","123.36","United States","NASDAQ","USD","1.00","USD","-"
"JLL","JONES LANG LASALLE INC","Real Estate","Equity","3,859,043.53","0.02","3,859,043.53","12,629.00","305.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","3,859,344.30","0.02","3,859,344.30","8,421.00","458.30","United States","NASDAQ","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","3,821,307.36","0.02","3,821,307.36","47,671.00","80.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","3,819,063.60","0.02","3,819,063.60","10,230.00","373.32","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EG","EVEREST GROUP LTD","Financials","Equity","3,803,756.88","0.02","3,803,756.88","11,126.00","341.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","3,801,411.03","0.02","3,801,411.03","43,881.00","86.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WWD","WOODWARD INC","Industrials","Equity","3,783,997.42","0.02","3,783,997.42","15,331.00","246.82","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY INC","Consumer Discretionary","Equity","3,770,588.92","0.02","3,770,588.92","51,203.00","73.64","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TOL","TOLL BROTHERS INC","Consumer Discretionary","Equity","3,769,402.00","0.02","3,769,402.00","27,118.00","139.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GGG","GRACO INC","Industrials","Equity","3,752,378.16","0.02","3,752,378.16","43,944.00","85.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","3,733,536.66","0.02","3,733,536.66","103,767.00","35.98","United States","NASDAQ","USD","1.00","USD","-"
"ITT","ITT INC","Industrials","Equity","3,722,175.75","0.02","3,722,175.75","21,863.00","170.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","3,715,570.80","0.02","3,715,570.80","45,070.00","82.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BAH","BOOZ ALLEN HAMILTON HOLDING CORP C","Industrials","Equity","3,698,763.12","0.02","3,698,763.12","34,021.00","108.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WSO","WATSCO INC","Industrials","Equity","3,690,629.36","0.02","3,690,629.36","9,172.00","402.38","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","3,687,385.30","0.02","3,687,385.30","21,482.00","171.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SFM","SPROUTS FARMERS MARKET INC","Consumer Staples","Equity","3,680,320.98","0.02","3,680,320.98","26,187.00","140.54","United States","NASDAQ","USD","1.00","USD","-"
"COHR","COHERENT CORP","Information Technology","Equity","3,676,610.33","0.02","3,676,610.33","40,639.00","90.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NBIX","NEUROCRINE BIOSCIENCES INC","Health Care","Equity","3,641,326.40","0.02","3,641,326.40","26,084.00","139.60","United States","NASDAQ","USD","1.00","USD","-"
"UTHR","UNITED THERAPEUTICS CORP","Health Care","Equity","3,626,948.76","0.02","3,626,948.76","11,901.00","304.76","United States","NASDAQ","USD","1.00","USD","-"
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Industrials","Equity","3,594,806.08","0.02","3,594,806.08","14,816.00","242.63","United States","NASDAQ","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","3,582,895.06","0.02","3,582,895.06","42,346.00","84.61","United States","NASDAQ","USD","1.00","USD","-"
"CIEN","CIENA CORP","Information Technology","Equity","3,570,860.00","0.02","3,570,860.00","38,000.00","93.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","3,533,937.96","0.02","3,533,937.96","41,916.00","84.31","United States","NASDAQ","USD","1.00","USD","-"
"MANH","MANHATTAN ASSOCIATES INC","Information Technology","Equity","3,530,630.72","0.02","3,530,630.72","16,388.00","215.44","United States","NASDAQ","USD","1.00","USD","-"
"HEI","HEICO CORP","Industrials","Equity","3,508,352.88","0.02","3,508,352.88","11,244.00","312.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOXA","FOX CORP CLASS A","Communication","Equity","3,486,659.10","0.02","3,486,659.10","58,403.00","59.70","United States","NASDAQ","USD","1.00","USD","-"
"COO","COOPER INC","Health Care","Equity","3,484,186.71","0.02","3,484,186.71","51,698.00","67.39","United States","NASDAQ","USD","1.00","USD","-"
"APG","API GROUP CORP","Industrials","Equity","3,482,439.36","0.02","3,482,439.36","97,602.00","35.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","3,471,952.50","0.02","3,471,952.50","47,889.00","72.50","United States","NASDAQ","USD","1.00","USD","-"
"UDR","UDR REIT INC","Real Estate","Equity","3,466,608.99","0.02","3,466,608.99","87,607.00","39.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","3,451,887.60","0.02","3,451,887.60","18,210.00","189.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIK","VIKING HOLDINGS LTD","Consumer Discretionary","Equity","3,425,746.14","0.02","3,425,746.14","53,847.00","63.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OC","OWENS CORNING","Industrials","Equity","3,423,876.00","0.02","3,423,876.00","22,800.00","150.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RGA","REINSURANCE GROUP OF AMERICA INC","Financials","Equity","3,401,422.98","0.02","3,401,422.98","17,462.00","194.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BJ","BJS WHOLESALE CLUB HOLDINGS INC","Consumer Staples","Equity","3,397,994.16","0.02","3,397,994.16","34,787.00","97.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLD","TOPBUILD CORP","Consumer Discretionary","Equity","3,367,342.28","0.02","3,367,342.28","8,003.00","420.76","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
